commodity,commodity_group,state,district,date,arrival_quantity,min_price,modal_price,max_price,msp,arrival_unit,price_unit,date_processed
Tomato,Vegetables,Maharashtra,Mumbai,04-04-2025,199.70,1000.00,1100.00,1200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.754833
Tomato,Vegetables,Maharashtra,Mumbai,07-04-2025,215.90,1000.00,1200.00,1400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.754840
Tomato,Vegetables,Maharashtra,Mumbai,08-04-2025,177.50,800.00,1000.00,1200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.754847
Tomato,Vegetables,Maharashtra,Mumbai,10-04-2025,148.60,1000.00,1200.00,1400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.754856
Tomato,Vegetables,Maharashtra,Mumbai,11-04-2025,165.90,1000.00,1200.00,1400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.754863
Tomato,Vegetables,Maharashtra,Mumbai,14-04-2025,255.00,1000.00,1200.00,1400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.754870
Tomato,Vegetables,Maharashtra,Mumbai,15-04-2025,229.70,1000.00,1200.00,1400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.754879
Tomato,Vegetables,Maharashtra,Mumbai,16-04-2025,197.20,1000.00,1100.00,1200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.754886
Tomato,Vegetables,Maharashtra,Mumbai,17-04-2025,136.50,1000.00,1100.00,1200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.754893
Tomato,Vegetables,Maharashtra,Mumbai,21-04-2025,317.30,1000.00,1300.00,1600.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.754900
Tomato,Vegetables,Maharashtra,Mumbai,22-04-2025,204.70,1200.00,1400.00,1600.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.754907
Tomato,Vegetables,Maharashtra,Mumbai,23-04-2025,217.40,1000.00,1200.00,1400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.754916
Tomato,Vegetables,Maharashtra,Mumbai,24-04-2025,217.80,700.00,1050.00,1400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.754923
Tomato,Vegetables,Maharashtra,Mumbai,25-04-2025,161.30,1000.00,1200.00,1400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.754932
Tomato,Vegetables,Maharashtra,Mumbai,26-04-2025,197.80,1000.00,1200.00,1400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.754939
Tomato,Vegetables,Maharashtra,Mumbai,29-04-2025,166.80,1000.00,1300.00,1600.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.754946
Tomato,Vegetables,Maharashtra,Mumbai,30-04-2025,228.80,1000.00,1200.00,1400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.754956
Tomato,Vegetables,Maharashtra,Mumbai,01-05-2025,147.70,1000.00,1400.00,1800.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.754963
Tomato,Vegetables,Maharashtra,Mumbai,02-05-2025,223.90,600.00,1100.00,1600.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.754970
Tomato,Vegetables,Maharashtra,Mumbai,03-05-2025,113.50,1000.00,1300.00,1600.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.754977
Tomato,Vegetables,Maharashtra,Mumbai,05-05-2025,321.00,1000.00,1300.00,1600.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.754984
Tomato,Vegetables,Maharashtra,Mumbai,06-05-2025,209.10,1000.00,1200.00,1400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.754991
Tomato,Vegetables,Maharashtra,Mumbai,07-05-2025,176.50,1000.00,1250.00,1500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755000
Tomato,Vegetables,Maharashtra,Mumbai,08-05-2025,185.70,1000.00,1200.00,1400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755009
Tomato,Vegetables,Maharashtra,Mumbai,09-05-2025,220.40,1000.00,1250.00,1500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755016
Tomato,Vegetables,Maharashtra,Mumbai,12-05-2025,341.50,1000.00,1200.00,1400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755023
Tomato,Vegetables,Maharashtra,Mumbai,13-05-2025,176.40,1000.00,1200.00,1400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755030
Tomato,Vegetables,Maharashtra,Mumbai,15-05-2025,115.60,1000.00,1200.00,1400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755038
Tomato,Vegetables,Maharashtra,Mumbai,16-05-2025,158.50,1400.00,1600.00,1800.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755045
Tomato,Vegetables,Maharashtra,Mumbai,17-05-2025,276.00,1400.00,1600.00,1800.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755054
Tomato,Vegetables,Maharashtra,Mumbai,19-05-2025,240.80,1400.00,1600.00,1800.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755061
Tomato,Vegetables,Maharashtra,Mumbai,20-05-2025,219.10,1400.00,1600.00,1800.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755068
Tomato,Vegetables,Maharashtra,Mumbai,21-05-2025,165.70,1400.00,1700.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755078
Tomato,Vegetables,Maharashtra,Mumbai,22-05-2025,155.60,1200.00,1400.00,1600.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755087
Tomato,Vegetables,Maharashtra,Mumbai,23-05-2025,282.80,1600.00,1900.00,2200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755094
Tomato,Vegetables,Maharashtra,Mumbai,24-05-2025,233.70,1600.00,1800.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755101
Tomato,Vegetables,Maharashtra,Mumbai,26-05-2025,325.40,1800.00,2000.00,2200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755108
Tomato,Vegetables,Maharashtra,Mumbai,27-05-2025,283.50,1600.00,2000.00,2400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755115
Tomato,Vegetables,Maharashtra,Mumbai,28-05-2025,947.30,1600.00,1800.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755124
Tomato,Vegetables,Maharashtra,Mumbai,29-05-2025,175.20,1800.00,2100.00,2400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755132
Tomato,Vegetables,Maharashtra,Mumbai,30-05-2025,240.90,1800.00,2000.00,2200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755139
Tomato,Vegetables,Maharashtra,Mumbai,02-06-2025,381.10,1600.00,1800.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755146
Tomato,Vegetables,Maharashtra,Mumbai,03-06-2025,267.40,1600.00,1800.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755152
Tomato,Vegetables,Maharashtra,Mumbai,04-06-2025,296.10,1000.00,1500.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755163
Tomato,Vegetables,Maharashtra,Mumbai,05-06-2025,164.60,1600.00,1800.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755170
Tomato,Vegetables,Maharashtra,Mumbai,06-06-2025,233.20,1600.00,1900.00,2200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755177
Tomato,Vegetables,Maharashtra,Mumbai,07-06-2025,302.20,1400.00,1700.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755184
Tomato,Vegetables,Maharashtra,Mumbai,09-06-2025,275.70,1600.00,1900.00,2200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755192
Tomato,Vegetables,Maharashtra,Mumbai,10-06-2025,229.90,1800.00,2100.00,2400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755200
Tomato,Vegetables,Maharashtra,Mumbai,11-06-2025,216.40,1600.00,1900.00,2200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755208
Tomato,Vegetables,Maharashtra,Mumbai,12-06-2025,200.90,1600.00,1900.00,2200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755215
Tomato,Vegetables,Maharashtra,Mumbai,13-06-2025,1012.30,1600.00,1900.00,2200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755222
Tomato,Vegetables,Maharashtra,Mumbai,14-06-2025,2983.20,1600.00,1800.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755229
Tomato,Vegetables,Maharashtra,Mumbai,16-06-2025,263.80,1600.00,1800.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755238
Tomato,Vegetables,Maharashtra,Mumbai,17-06-2025,155.50,1600.00,2000.00,2400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755247
Tomato,Vegetables,Maharashtra,Mumbai,18-06-2025,314.50,1000.00,1700.00,2400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755254
Tomato,Vegetables,Maharashtra,Mumbai,19-06-2025,288.00,1600.00,1900.00,2200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755261
Tomato,Vegetables,Maharashtra,Mumbai,20-06-2025,324.20,1600.00,1800.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755268
Tomato,Vegetables,Maharashtra,Mumbai,23-06-2025,1531.80,1600.00,1900.00,2200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755275
Tomato,Vegetables,Maharashtra,Mumbai,24-06-2025,364.40,1600.00,1700.00,1800.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755284
Tomato,Vegetables,Maharashtra,Mumbai,25-06-2025,366.10,1600.00,1800.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755291
Tomato,Vegetables,Maharashtra,Mumbai,26-06-2025,210.60,1600.00,1800.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755298
Tomato,Vegetables,Maharashtra,Mumbai,27-06-2025,250.70,1600.00,1800.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755305
Tomato,Vegetables,Maharashtra,Mumbai,30-06-2025,343.80,1600.00,2000.00,2400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755314
Tomato,Vegetables,Maharashtra,Mumbai,01-07-2025,289.80,1800.00,2100.00,2400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755323
Tomato,Vegetables,Maharashtra,Mumbai,04-07-2025,233.20,1800.00,2100.00,2400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755330
Tomato,Vegetables,Maharashtra,Mumbai,07-07-2025,528.40,2000.00,2300.00,2600.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755337
Tomato,Vegetables,Maharashtra,Mumbai,08-07-2025,246.90,1800.00,2200.00,2600.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755344
Tomato,Vegetables,Maharashtra,Mumbai,09-07-2025,296.00,1800.00,2150.00,2500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755351
Tomato,Vegetables,Maharashtra,Mumbai,10-07-2025,163.50,2400.00,2700.00,3000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755358
Tomato,Vegetables,Maharashtra,Mumbai,11-07-2025,360.80,2400.00,2700.00,3000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755367
Tomato,Vegetables,Maharashtra,Mumbai,12-07-2025,327.00,2000.00,2200.00,2400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755374
Tomato,Vegetables,Maharashtra,Mumbai,14-07-2025,344.50,1800.00,2300.00,2800.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755381
Tomato,Vegetables,Maharashtra,Mumbai,15-07-2025,261.80,1600.00,1900.00,2200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755390
Tomato,Vegetables,Maharashtra,Mumbai,16-07-2025,245.90,1600.00,1800.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755397
Tomato,Vegetables,Maharashtra,Mumbai,17-07-2025,262.30,1400.00,1700.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755406
Tomato,Vegetables,Maharashtra,Mumbai,18-07-2025,335.30,1400.00,1700.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755413
Tomato,Vegetables,Maharashtra,Mumbai,19-07-2025,252.70,1200.00,1500.00,1800.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755420
Tomato,Vegetables,Maharashtra,Mumbai,21-07-2025,298.50,1400.00,1700.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755427
Tomato,Vegetables,Maharashtra,Mumbai,22-07-2025,217.60,1600.00,2000.00,2400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755434
Tomato,Vegetables,Maharashtra,Mumbai,23-07-2025,196.00,2000.00,2500.00,3000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755443
Tomato,Vegetables,Maharashtra,Mumbai,24-07-2025,164.70,2000.00,2500.00,3000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755453
Tomato,Vegetables,Maharashtra,Mumbai,25-07-2025,200.30,3000.00,3500.00,4000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755460
Tomato,Vegetables,Maharashtra,Mumbai,26-07-2025,288.00,3000.00,3500.00,4000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755470
Tomato,Vegetables,Maharashtra,Mumbai,28-07-2025,288.00,3000.00,3500.00,4000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755477
Tomato,Vegetables,Maharashtra,Mumbai,29-07-2025,209.40,3400.00,3900.00,4400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755485
Tomato,Vegetables,Maharashtra,Mumbai,30-07-2025,182.50,3400.00,3900.00,4400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755492
Tomato,Vegetables,Maharashtra,Mumbai,31-07-2025,230.50,3600.00,4100.00,4600.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755499
Tomato,Vegetables,Maharashtra,Mumbai,01-08-2025,242.60,3000.00,3500.00,4000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755506
Tomato,Vegetables,Maharashtra,Mumbai,02-08-2025,306.70,3000.00,3400.00,3800.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755513
Tomato,Vegetables,Maharashtra,Mumbai,04-08-2025,329.70,3000.00,3500.00,4000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755520
Tomato,Vegetables,Maharashtra,Mumbai,05-08-2025,197.10,4000.00,4500.00,5000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755529
Tomato,Vegetables,Maharashtra,Mumbai,06-08-2025,228.80,4000.00,4500.00,5000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755536
Tomato,Vegetables,Maharashtra,Mumbai,07-08-2025,126.40,4000.00,4500.00,5000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755545
Tomato,Vegetables,Maharashtra,Mumbai,08-08-2025,279.60,3000.00,3500.00,4000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755552
Tomato,Vegetables,Maharashtra,Mumbai,09-08-2025,227.00,3200.00,3700.00,4200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755559
Tomato,Vegetables,Maharashtra,Mumbai,11-08-2025,237.00,3500.00,4000.00,4500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755568
Tomato,Vegetables,Maharashtra,Mumbai,12-08-2025,243.20,3500.00,4000.00,4500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755575
Tomato,Vegetables,Maharashtra,Mumbai,13-08-2025,260.60,2000.00,3000.00,4000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755582
Tomato,Vegetables,Maharashtra,Mumbai,14-08-2025,258.40,3400.00,3700.00,4000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755589
Tomato,Vegetables,Maharashtra,Mumbai,16-08-2025,243.00,3200.00,3500.00,3800.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755596
Tomato,Vegetables,Maharashtra,Mumbai,18-08-2025,314.20,3000.00,3500.00,4000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755605
Tomato,Vegetables,Maharashtra,Mumbai,19-08-2025,183.80,3000.00,3500.00,4000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755612
Tomato,Vegetables,Maharashtra,Mumbai,20-08-2025,75.00,4000.00,4500.00,5000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755625
Tomato,Vegetables,Maharashtra,Mumbai,21-08-2025,140.10,4000.00,4500.00,5000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755632
Tomato,Vegetables,Maharashtra,Mumbai,22-08-2025,269.30,4000.00,4300.00,4600.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755639
Tomato,Vegetables,Maharashtra,Mumbai,23-08-2025,251.70,3400.00,3900.00,4400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755646
Tomato,Vegetables,Maharashtra,Mumbai,25-08-2025,342.90,3000.00,3500.00,4000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755655
Tomato,Vegetables,Maharashtra,Mumbai,26-08-2025,190.30,2400.00,2700.00,3000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755662
Tomato,Vegetables,Maharashtra,Mumbai,27-08-2025,225.00,2000.00,2500.00,3000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755669
Tomato,Vegetables,Maharashtra,Mumbai,28-08-2025,168.00,2000.00,2300.00,2600.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755676
Tomato,Vegetables,Maharashtra,Mumbai,29-08-2025,100.60,1800.00,2100.00,2400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755683
Tomato,Vegetables,Maharashtra,Mumbai,30-08-2025,124.40,2000.00,2600.00,3200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755692
Tomato,Vegetables,Maharashtra,Mumbai,01-09-2025,229.00,2000.00,2500.00,3000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755701
Tomato,Vegetables,Maharashtra,Mumbai,02-09-2025,109.90,2000.00,2500.00,3000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755708
Tomato,Vegetables,Maharashtra,Mumbai,03-09-2025,187.40,2000.00,2500.00,3000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755715
Tomato,Vegetables,Maharashtra,Mumbai,04-09-2025,209.00,2200.00,2500.00,2800.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755722
Tomato,Vegetables,Maharashtra,Mumbai,05-09-2025,298.50,2000.00,2300.00,2600.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755731
Tomato,Vegetables,Maharashtra,Mumbai,08-09-2025,272.90,2000.00,2300.00,2600.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755738
Tomato,Vegetables,Maharashtra,Mumbai,09-09-2025,199.00,2000.00,2200.00,2400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755745
Tomato,Vegetables,Maharashtra,Mumbai,10-09-2025,218.10,1400.00,1700.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755752
Tomato,Vegetables,Maharashtra,Mumbai,11-09-2025,200.40,1400.00,1700.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755759
Tomato,Vegetables,Maharashtra,Mumbai,12-09-2025,199.30,1400.00,1700.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755766
Tomato,Vegetables,Maharashtra,Mumbai,13-09-2025,196.80,1400.00,1600.00,1800.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755776
Tomato,Vegetables,Maharashtra,Mumbai,15-09-2025,221.20,1100.00,1300.00,1500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755783
Tomato,Vegetables,Maharashtra,Mumbai,16-09-2025,145.60,1000.00,1200.00,1400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755790
Tomato,Vegetables,Maharashtra,Mumbai,17-09-2025,161.20,700.00,1050.00,1400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755797
Tomato,Vegetables,Maharashtra,Mumbai,18-09-2025,173.20,1000.00,1200.00,1400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755804
Tomato,Vegetables,Maharashtra,Mumbai,19-09-2025,181.10,1000.00,1200.00,1400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755813
Tomato,Vegetables,Maharashtra,Mumbai,20-09-2025,179.40,1000.00,1300.00,1600.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755820
Tomato,Vegetables,Maharashtra,Mumbai,22-09-2025,189.20,1600.00,1800.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755827
Tomato,Vegetables,Maharashtra,Mumbai,23-09-2025,163.10,1800.00,2100.00,2400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755837
Tomato,Vegetables,Maharashtra,Mumbai,24-09-2025,189.60,1600.00,1800.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755844
Tomato,Vegetables,Maharashtra,Mumbai,25-09-2025,190.90,1400.00,1700.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755855
Tomato,Vegetables,Maharashtra,Mumbai,27-09-2025,162.90,1200.00,1400.00,1600.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755862
Tomato,Vegetables,Maharashtra,Mumbai,29-09-2025,158.50,2000.00,2250.00,2500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755869
Tomato,Vegetables,Maharashtra,Mumbai,30-09-2025,204.70,1800.00,2100.00,2400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755876
Tomato,Vegetables,Maharashtra,Mumbai,01-10-2025,251.00,1800.00,2000.00,2200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755883
Tomato,Vegetables,Maharashtra,Mumbai,02-10-2025,112.80,1800.00,2100.00,2400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755890
Tomato,Vegetables,Maharashtra,Mumbai,03-10-2025,184.90,1900.00,2200.00,2500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755899
Tomato,Vegetables,Maharashtra,Mumbai,06-10-2025,257.80,1600.00,1900.00,2200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755906
Tomato,Vegetables,Maharashtra,Mumbai,07-10-2025,168.80,1600.00,1800.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755913
Tomato,Vegetables,Maharashtra,Mumbai,08-10-2025,212.60,1600.00,1800.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755920
Tomato,Vegetables,Maharashtra,Mumbai,09-10-2025,152.10,1600.00,1800.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755929
Tomato,Vegetables,Maharashtra,Mumbai,11-10-2025,209.40,900.00,1650.00,2400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755938
Tomato,Vegetables,Maharashtra,Mumbai,13-10-2025,183.30,1400.00,1800.00,2200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755945
Tomato,Vegetables,Maharashtra,Mumbai,14-10-2025,173.20,1600.00,1800.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755952
Tomato,Vegetables,Maharashtra,Mumbai,15-10-2025,209.30,1600.00,1800.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755959
Tomato,Vegetables,Maharashtra,Mumbai,16-10-2025,150.00,1600.00,1800.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755966
Tomato,Vegetables,Maharashtra,Mumbai,17-10-2025,148.70,1600.00,1800.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755975
Tomato,Vegetables,Maharashtra,Mumbai,25-10-2025,292.50,1600.00,1800.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755982
Tomato,Vegetables,Maharashtra,Mumbai,27-10-2025,244.90,1000.00,1200.00,1400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755989
Tomato,Vegetables,Maharashtra,Mumbai,28-10-2025,182.70,1000.00,1200.00,1400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.755996
Tomato,Vegetables,Maharashtra,Mumbai,29-10-2025,203.10,1000.00,1100.00,1200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.756005
Tomato,Vegetables,Maharashtra,Mumbai,30-10-2025,155.30,1000.00,1150.00,1300.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.756012
Tomato,Vegetables,Maharashtra,Mumbai,31-10-2025,200.30,1000.00,1200.00,1400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.756021
Tomato,Vegetables,Maharashtra,Mumbai,01-11-2025,225.70,1400.00,1600.00,1800.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.756028
Tomato,Vegetables,Maharashtra,Mumbai,03-11-2025,264.80,1100.00,1300.00,1500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.756035
Tomato,Vegetables,Maharashtra,Mumbai,04-11-2025,141.60,1600.00,1800.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.756042
Tomato,Vegetables,Maharashtra,Mumbai,10-11-2025,223.80,2000.00,2400.00,2800.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.756049
Tomato,Vegetables,Maharashtra,Mumbai,12-11-2025,202.50,2400.00,3000.00,3600.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.756058
Tomato,Vegetables,Maharashtra,Mumbai,17-11-2025,236.20,3000.00,3500.00,4000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.756065
