,,,,,,All Type of Report (All Grades) for 01-Jan-2023 to 25-Feb-2026,,,,,
Maharashtra,Nagpur,Vegetables,Onion,02-04-2023,0.00,3.00,Metric Tonnes,1066.67,1266.67,1466.67,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,03-04-2023,0.00,309.00,Metric Tonnes,801.94,1063.92,1151.46,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,04-04-2023,0.00,239.00,Metric Tonnes,805.02,1066.74,1155.65,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,05-04-2023,0.00,222.00,Metric Tonnes,853.15,1077.93,1154.05,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,06-04-2023,0.00,253.00,Metric Tonnes,802.37,1027.08,1103.56,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,07-04-2023,0.00,4.00,Metric Tonnes,1200.00,1400.00,1600.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,08-04-2023,0.00,56.00,Metric Tonnes,850.00,1037.50,1100.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,09-04-2023,0.00,353.00,Metric Tonnes,653.54,890.72,954.39,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,10-04-2023,0.00,1.00,Metric Tonnes,1200.00,1400.00,1600.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,11-04-2023,0.00,180.00,Metric Tonnes,500.00,800.00,900.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,12-04-2023,0.00,250.00,Metric Tonnes,700.00,962.50,1050.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,13-04-2023,0.00,2.00,Metric Tonnes,1000.00,1200.00,1400.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,16-04-2023,0.00,5.00,Metric Tonnes,1080.00,1280.00,1480.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,17-04-2023,0.00,353.00,Metric Tonnes,803.40,978.61,1054.67,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,18-04-2023,0.00,420.00,Metric Tonnes,750.00,937.50,1000.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,19-04-2023,0.00,201.00,Metric Tonnes,602.99,902.49,1002.99,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,20-04-2023,0.00,271.00,Metric Tonnes,707.01,894.74,959.78,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,23-04-2023,0.00,23.00,Metric Tonnes,652.17,939.13,1052.17,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,24-04-2023,0.00,560.00,Metric Tonnes,750.00,900.00,950.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,25-04-2023,0.00,283.00,Metric Tonnes,556.89,818.73,907.42,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,26-04-2023,0.00,1000.00,Metric Tonnes,550.00,812.50,900.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,27-04-2023,0.00,541.00,Metric Tonnes,510.54,735.12,812.20,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,28-04-2023,0.00,1.00,Metric Tonnes,1000.00,1500.00,1600.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,30-04-2023,0.00,4.00,Metric Tonnes,1100.00,1300.00,1500.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,01-05-2023,0.00,1.00,Metric Tonnes,1200.00,1400.00,1600.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,02-05-2023,0.00,86.00,Metric Tonnes,650.00,775.00,850.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,03-05-2023,0.00,196.00,Metric Tonnes,750.00,937.50,1000.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,04-05-2023,0.00,214.00,Metric Tonnes,656.54,928.27,1003.74,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,05-05-2023,0.00,3.00,Metric Tonnes,1200.00,1400.00,1600.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,07-05-2023,0.00,285.00,Metric Tonnes,705.26,843.86,957.89,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,09-05-2023,0.00,238.00,Metric Tonnes,511.76,883.82,1010.08,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,10-05-2023,0.00,353.00,Metric Tonnes,654.67,916.64,1054.67,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,11-05-2023,0.00,327.00,Metric Tonnes,805.50,981.04,1107.65,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,12-05-2023,0.00,2.00,Metric Tonnes,1200.00,1400.00,1600.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,14-05-2023,0.00,7.00,Metric Tonnes,914.29,1042.86,1171.43,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,15-05-2023,0.00,366.00,Metric Tonnes,653.01,877.87,953.55,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,16-05-2023,0.00,4.00,Metric Tonnes,1400.00,1600.00,1800.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,17-05-2023,0.00,200.00,Metric Tonnes,600.00,825.00,900.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,18-05-2023,0.00,440.00,Metric Tonnes,655.23,879.89,956.59,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,19-05-2023,0.00,5.00,Metric Tonnes,1200.00,1400.00,1600.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,20-05-2023,0.00,210.00,Metric Tonnes,650.00,837.50,900.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,21-05-2023,0.00,5.00,Metric Tonnes,1040.00,1240.00,1440.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,22-05-2023,0.00,160.00,Metric Tonnes,706.25,856.88,908.75,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,23-05-2023,0.00,306.00,Metric Tonnes,653.59,878.43,954.25,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,24-05-2023,0.00,225.00,Metric Tonnes,652.44,877.33,952.89,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,25-05-2023,0.00,144.00,Metric Tonnes,659.72,884.03,962.50,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,26-05-2023,0.00,4.00,Metric Tonnes,1200.00,1400.00,1600.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,27-05-2023,0.00,71.00,Metric Tonnes,707.04,857.75,909.86,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,28-05-2023,0.00,202.00,Metric Tonnes,661.39,812.87,867.33,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,29-05-2023,0.00,140.00,Metric Tonnes,608.57,759.29,811.43,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,30-05-2023,0.00,283.00,Metric Tonnes,653.71,804.24,855.83,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,31-05-2023,0.00,1.00,Metric Tonnes,1200.00,1400.00,1600.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,01-06-2023,0.00,174.00,Metric Tonnes,619.54,843.39,924.14,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,02-06-2023,0.00,3.00,Metric Tonnes,1200.00,1400.00,1600.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,03-06-2023,0.00,491.00,Metric Tonnes,550.92,962.98,1100.61,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,04-06-2023,0.00,12.00,Metric Tonnes,1016.67,1216.67,1416.67,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,05-06-2023,0.00,281.00,Metric Tonnes,552.31,964.06,1101.78,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,06-06-2023,0.00,2.00,Metric Tonnes,1000.00,1200.00,1400.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,07-06-2023,0.00,304.00,Metric Tonnes,550.00,962.50,1100.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,08-06-2023,0.00,313.00,Metric Tonnes,569.97,977.48,1114.38,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,09-06-2023,0.00,5.00,Metric Tonnes,1200.00,1400.00,1600.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,10-06-2023,0.00,202.00,Metric Tonnes,854.46,1115.84,1203.96,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,11-06-2023,0.00,95.00,Metric Tonnes,846.32,1065.79,1237.89,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,12-06-2023,0.00,2.00,Metric Tonnes,1200.00,1400.00,1600.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,13-06-2023,0.00,1.00,Metric Tonnes,1400.00,1500.00,1600.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,14-06-2023,0.00,312.00,Metric Tonnes,1150.32,1449.68,1600.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,15-06-2023,0.00,4.00,Metric Tonnes,1800.00,1900.00,2000.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,16-06-2023,0.00,2.00,Metric Tonnes,1200.00,1400.00,1600.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,17-06-2023,0.00,82.00,Metric Tonnes,1200.00,1412.50,1500.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,18-06-2023,0.00,4.00,Metric Tonnes,1800.00,1900.00,2000.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,19-06-2023,0.00,183.00,Metric Tonnes,1006.56,1134.02,1503.28,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,20-06-2023,0.00,202.00,Metric Tonnes,1002.97,1375.74,1500.99,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,21-06-2023,0.00,378.00,Metric Tonnes,1250.00,1587.50,1700.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,22-06-2023,0.00,332.00,Metric Tonnes,1254.82,1626.81,1751.81,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,23-06-2023,0.00,2.00,Metric Tonnes,1200.00,1400.00,1600.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,24-06-2023,0.00,100.00,Metric Tonnes,1000.00,1375.00,1500.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,25-06-2023,0.00,4.00,Metric Tonnes,1850.00,2050.00,2250.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,26-06-2023,0.00,300.00,Metric Tonnes,1250.00,1600.00,1750.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,27-06-2023,0.00,255.00,Metric Tonnes,1247.06,1620.00,1745.88,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,28-06-2023,0.00,224.00,Metric Tonnes,1250.00,1550.00,1750.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,29-06-2023,0.00,2.00,Metric Tonnes,1000.00,1200.00,1400.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,30-06-2023,0.00,198.00,Metric Tonnes,1247.47,1620.71,1746.46,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,01-07-2023,0.00,126.00,Metric Tonnes,1250.00,1625.00,1750.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,02-07-2023,0.00,4.00,Metric Tonnes,1800.00,1900.00,2000.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,03-07-2023,0.00,2.00,Metric Tonnes,1000.00,1200.00,1400.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,04-07-2023,0.00,2.00,Metric Tonnes,1000.00,1500.00,2000.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,05-07-2023,0.00,339.00,Metric Tonnes,1745.13,2081.42,2194.69,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,06-07-2023,0.00,327.00,Metric Tonnes,1750.46,2085.78,2198.17,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,07-07-2023,0.00,2.00,Metric Tonnes,1400.00,1600.00,1800.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,09-07-2023,0.00,4.00,Metric Tonnes,1850.00,2050.00,2250.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,11-07-2023,0.00,395.00,Metric Tonnes,1748.86,2085.32,2198.48,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,12-07-2023,0.00,196.00,Metric Tonnes,1750.00,2087.50,2200.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,13-07-2023,0.00,286.00,Metric Tonnes,1746.85,2081.47,2422.38,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,15-07-2023,0.00,199.00,Metric Tonnes,1499.50,1761.68,1849.75,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,16-07-2023,0.00,320.00,Metric Tonnes,1749.06,2083.05,2196.25,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,18-07-2023,0.00,281.00,Metric Tonnes,1599.29,2048.04,2197.86,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,20-07-2023,0.00,171.00,Metric Tonnes,1596.49,1967.25,2092.40,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,21-07-2023,0.00,2.00,Metric Tonnes,1400.00,1600.00,1800.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,22-07-2023,0.00,166.00,Metric Tonnes,1500.00,1875.00,2050.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,23-07-2023,0.00,3.00,Metric Tonnes,2000.00,2200.00,2400.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,24-07-2023,0.00,253.00,Metric Tonnes,1499.60,1849.01,1949.41,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,25-07-2023,0.00,282.00,Metric Tonnes,1251.06,1475.53,1551.06,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,26-07-2023,0.00,281.00,Metric Tonnes,1498.22,1911.03,2049.82,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,27-07-2023,0.00,298.00,Metric Tonnes,1498.66,1833.31,1945.97,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,28-07-2023,0.00,4.00,Metric Tonnes,1400.00,1600.00,1800.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,29-07-2023,0.00,168.00,Metric Tonnes,1500.00,1850.00,1950.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,30-07-2023,0.00,3.00,Metric Tonnes,1800.00,2000.00,2200.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,01-08-2023,0.00,183.00,Metric Tonnes,1499.45,1835.66,1948.09,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,02-08-2023,0.00,217.00,Metric Tonnes,1599.08,1898.62,1999.08,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,03-08-2023,0.00,157.00,Metric Tonnes,1596.18,1892.99,1993.63,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,04-08-2023,0.00,3.00,Metric Tonnes,1400.00,1600.00,1800.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,05-08-2023,0.00,140.00,Metric Tonnes,1600.00,1900.00,2000.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,06-08-2023,0.00,3.00,Metric Tonnes,1400.00,1533.33,1666.67,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,07-08-2023,0.00,338.00,Metric Tonnes,1498.22,1946.75,2097.04,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,08-08-2023,0.00,325.00,Metric Tonnes,1598.77,2046.15,2196.31,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,09-08-2023,0.00,155.00,Metric Tonnes,1598.71,2047.10,2197.42,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,10-08-2023,0.00,186.00,Metric Tonnes,1697.85,2214.78,2389.25,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,12-08-2023,0.00,280.00,Metric Tonnes,1600.00,1912.50,2000.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,13-08-2023,0.00,2.00,Metric Tonnes,1400.00,1500.00,1600.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,15-08-2023,0.00,3.00,Metric Tonnes,1400.00,1600.00,1800.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,17-08-2023,0.00,97.00,Metric Tonnes,2387.63,2835.05,2985.57,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,18-08-2023,0.00,1.00,Metric Tonnes,1200.00,1400.00,1600.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,19-08-2023,0.00,140.00,Metric Tonnes,1950.00,2475.00,2650.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,20-08-2023,0.00,254.00,Metric Tonnes,1947.24,2617.72,2841.73,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,21-08-2023,0.00,309.00,Metric Tonnes,1948.87,2622.33,2847.25,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,22-08-2023,0.00,350.00,Metric Tonnes,2200.00,2687.50,2850.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,23-08-2023,0.00,210.00,Metric Tonnes,1950.00,2625.00,2850.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,24-08-2023,0.00,4.00,Metric Tonnes,1950.00,2100.00,2250.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,25-08-2023,0.00,3.00,Metric Tonnes,1600.00,1800.00,2000.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,26-08-2023,0.00,1.00,Metric Tonnes,1600.00,1800.00,2000.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,27-08-2023,0.00,2.00,Metric Tonnes,2000.00,2200.00,2400.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,28-08-2023,0.00,350.00,Metric Tonnes,1950.00,2625.00,2850.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,29-08-2023,0.00,325.00,Metric Tonnes,1945.85,2619.23,2846.77,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,31-08-2023,0.00,238.00,Metric Tonnes,1950.00,2637.50,2850.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,01-09-2023,0.00,1.00,Metric Tonnes,2000.00,2500.00,3000.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,02-09-2023,0.00,142.00,Metric Tonnes,1950.70,2619.01,2843.66,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,03-09-2023,0.00,4.00,Metric Tonnes,2000.00,2350.00,2450.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,05-09-2023,0.00,169.00,Metric Tonnes,2000.00,2698.82,2900.59,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,06-09-2023,0.00,252.00,Metric Tonnes,2000.00,2675.00,2900.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,08-09-2023,0.00,2.00,Metric Tonnes,2500.00,2800.00,3000.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,09-09-2023,0.00,168.00,Metric Tonnes,2000.00,2637.50,2850.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,10-09-2023,0.00,4.00,Metric Tonnes,1750.00,2100.00,2450.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,11-09-2023,0.00,200.00,Metric Tonnes,2000.00,2700.00,2900.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,12-09-2023,0.00,337.00,Metric Tonnes,1998.52,2673.00,2898.81,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,13-09-2023,0.00,202.00,Metric Tonnes,1995.05,2754.95,2896.04,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,14-09-2023,0.00,120.00,Metric Tonnes,2000.00,2675.00,2900.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,16-09-2023,0.00,178.00,Metric Tonnes,1994.38,2667.42,2895.51,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,17-09-2023,0.00,2.00,Metric Tonnes,1750.00,2100.00,2450.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,18-09-2023,0.00,197.00,Metric Tonnes,2000.00,2562.18,2900.51,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,19-09-2023,0.00,3.00,Metric Tonnes,2000.00,2500.00,3000.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,20-09-2023,0.00,200.00,Metric Tonnes,2000.00,2675.00,2900.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,21-09-2023,0.00,85.00,Metric Tonnes,2004.71,2674.12,2898.82,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,22-09-2023,0.00,2.00,Metric Tonnes,2000.00,2500.00,3000.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,23-09-2023,0.00,154.00,Metric Tonnes,2000.00,2675.00,2900.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,24-09-2023,0.00,179.00,Metric Tonnes,2000.00,2784.22,2996.65,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,25-09-2023,0.00,170.00,Metric Tonnes,2000.00,2672.94,2901.18,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,26-09-2023,0.00,164.00,Metric Tonnes,2000.00,2750.00,3000.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,27-09-2023,0.00,238.00,Metric Tonnes,2000.00,2750.00,3000.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,28-09-2023,0.00,94.00,Metric Tonnes,2000.00,2736.17,2993.62,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,29-09-2023,0.00,1.00,Metric Tonnes,2500.00,3000.00,3500.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,30-09-2023,0.00,158.00,Metric Tonnes,2000.00,2750.00,3000.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,01-10-2023,0.00,1.00,Metric Tonnes,2000.00,2200.00,2400.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,02-10-2023,0.00,103.00,Metric Tonnes,2000.00,2742.72,3000.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,03-10-2023,0.00,225.00,Metric Tonnes,2497.78,3246.67,3497.78,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,04-10-2023,0.00,308.00,Metric Tonnes,2500.00,3250.00,3500.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,05-10-2023,0.00,289.00,Metric Tonnes,2494.81,3242.21,3494.81,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,06-10-2023,0.00,3.00,Metric Tonnes,2000.00,2500.00,3000.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,07-10-2023,0.00,130.00,Metric Tonnes,2500.00,3250.00,3500.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,08-10-2023,0.00,2.00,Metric Tonnes,2200.00,2550.00,2900.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,09-10-2023,0.00,114.00,Metric Tonnes,2491.23,3236.84,3491.23,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,10-10-2023,0.00,201.00,Metric Tonnes,2497.51,3246.27,3497.51,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,11-10-2023,0.00,98.00,Metric Tonnes,2500.00,3175.00,3400.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,12-10-2023,0.00,183.00,Metric Tonnes,2497.27,3171.31,3397.81,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,13-10-2023,0.00,3.00,Metric Tonnes,2000.00,2500.00,3000.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,15-10-2023,0.00,2.00,Metric Tonnes,2200.00,2550.00,2900.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,16-10-2023,0.00,1.00,Metric Tonnes,2000.00,2500.00,3000.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,17-10-2023,0.00,112.00,Metric Tonnes,2500.00,3250.00,3500.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,18-10-2023,0.00,70.00,Metric Tonnes,2500.00,3250.00,3500.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,19-10-2023,0.00,3.00,Metric Tonnes,2000.00,2400.00,2800.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,20-10-2023,0.00,3.00,Metric Tonnes,2000.00,2500.00,3000.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,22-10-2023,0.00,2.00,Metric Tonnes,2700.00,3050.00,3400.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,24-10-2023,0.00,183.00,Metric Tonnes,3298.36,4071.86,4298.36,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,25-10-2023,0.00,161.00,Metric Tonnes,3295.03,4080.75,4295.03,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,26-10-2023,0.00,154.00,Metric Tonnes,3500.00,4250.00,4500.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,27-10-2023,0.00,1.00,Metric Tonnes,4500.00,5000.00,5500.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,28-10-2023,0.00,140.00,Metric Tonnes,4500.00,5625.00,6000.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,29-10-2023,0.00,2.00,Metric Tonnes,3400.00,3700.00,4000.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,30-10-2023,0.00,281.00,Metric Tonnes,4699.29,5747.33,6197.51,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,31-10-2023,0.00,1.00,Metric Tonnes,2500.00,2600.00,2900.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,01-11-2023,0.00,350.00,Metric Tonnes,4750.00,5500.00,5750.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,02-11-2023,0.00,177.00,Metric Tonnes,5248.59,5997.18,6248.59,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,03-11-2023,0.00,3.00,Metric Tonnes,4500.00,5000.00,5500.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,04-11-2023,0.00,112.00,Metric Tonnes,5000.00,5562.50,5750.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,06-11-2023,0.00,313.00,Metric Tonnes,4004.79,4753.99,5004.79,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,07-11-2023,0.00,169.00,Metric Tonnes,3853.85,4602.37,4853.85,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,08-11-2023,0.00,168.00,Metric Tonnes,3850.00,4600.00,4850.00,Rs./Quintal
Maharashtra,Nagpur,Vegetables,Onion,09-11-2023,0.00,226.00,Metric Tonnes,4243.36,4991.15,5243.36,Rs./Quintal
